date;speed;78;64011;64022;64033;64044;delta64011;delta64022;delta64033;delta64044;vodo;lat;lon;dir;alt;engine_speed;distance_gps;201;202;203;204;210;211;212;213;214;215;ain1;ain2;151;146;147
2022-09-24 11:07:19.003;53;85595436173270082;156;992;2439;3078;15;0;0;1;46;52.4877566;31.2527283;150;121;;0.046063;27475;19;6571;13;15395;7;4506;8;30200;4;306.77891654466;x;4355291328587328647;5132213860291056071;715829263895692865
2022-09-24 11:07:22.003;53;85595436173270782;158;992;2439;3078;2;0;0;0;47;52.4874116;31.2531116;150;120;;0.04633;27844;19;6863;13;15395;7;4506;8;30200;4;307.29136163982;x;4384002489193229654;7162493846561886771;715883040287297099
2022-09-24 11:07:25.003;58;85595436173271135;160;992;2439;3078;2;0;0;0;49;52.4870450;31.2535216;151;118;;0.049333;27844;19;6863;13;15575;7;4699;8;30318;4;304.9121522694;x;4412995133366038052;199648356992094883;716118800969768092
2022-09-24 11:07:28.003;59;85595436173273539;169;992;2439;3078;9;0;0;0;32;52.4866833;31.2539066;146;115;;0.047942;28212;19;7164;13;15761;7;4699;8;30318;4;305.97364568082;x;4432417392101977774;1584224458924626671;716449354143170706
2022-09-24 11:07:31.003;60;85595436441710483;175;992;2440;3078;6;0;1;0;67;52.4863116;31.2543366;145;115;;0.050571;28582;19;7164;13;15761;7;4904;8;30442;4;306.48609077599;x;4471543384550436800;4315377532343620487;716714954005299820
2022-09-24 11:07:34.003;61;85595436441710865;177;992;2440;3078;2;0;0;0;52;52.4859200;31.2547633;150;114;;0.052273;28582;19;7467;13;15947;7;5104;8;30442;4;304.61932650073;x;4500817507994988688;6390130603589571575;717024583920734858
2022-09-24 11:07:37.003;58;85599834488222769;180;992;2440;3079;3;0;0;1;49;52.4855716;31.2551950;148;112;;0.048545;28953;19;7467;13;15947;7;5104;8;30565;4;305.42459736457;x;4530373110711415135;8490779394167870570;717202884652197703
2022-09-24 11:07:40.003;58;85599834488223373;182;992;2440;3079;2;0;0;0;48;52.4851916;31.2555416;144;110;;0.048348;28953;19;7769;13;16135;7;5310;8;30565;4;305.16837481698;x;4560210196994552367;1594924987710117086;717313552598434196
2022-09-24 11:07:43.003;59;85599834756661854;194;992;2441;3079;12;0;1;0;48;52.4848400;31.2559450;144;109;;0.047707;29322;19;8073;13;16135;7;5310;8;30690;4;305.68081991215;x;4588921361895682811;3591146527568827724;717591558452088276
2022-09-24 11:07:46.003;61;85599834756662749;197;992;2441;3079;3;0;0;0;48;52.4844866;31.2563550;143;108;;0.048128;29322;19;8073;13;16319;7;5507;8;30806;4;305.68081991215;x;4616788084686615495;5532480412609025463;717784160857756491
2022-09-24 11:07:49.003;58;85604232803175866;205;992;2441;3080;8;0;0;1;49;52.4841483;31.2568016;143;108;;0.04828;29687;19;8366;13;16497;7;5507;8;30806;4;304.9121522694;x;4644936291044258964;7513783752932136484;718068342767819516
2022-09-24 11:07:52.003;55;85604232803176024;206;992;2441;3080;1;0;0;0;47;52.4838100;31.2572266;147;109;;0.047377;29687;19;8366;13;16497;7;5701;8;30922;4;305.68081991215;x;4673365976673711456;477754760827573906;718437163543242313
2022-09-24 11:07:55.003;58;85604232803176836;209;992;2441;3080;3;0;0;0;47;52.4834600;31.2576083;145;110;;0.046733;30050;19;8665;13;16679;7;5701;8;30922;4;304.36310395315;x;4702358629437044267;2490301900875241223;718730315859049804
2022-09-24 11:07:58.003;59;85604232803440482;215;993;2441;3080;6;1;0;0;49;52.4831033;31.2580300;145;111;;0.048887;30414;19;8665;13;16679;7;5906;8;31045;4;305.16837481698;x;4730506844385015541;4440643032415016823;718730982729599829
2022-09-24 11:08:01.003;55;85608630849952384;218;993;2441;3081;3;0;0;1;47;52.4827483;31.2584166;146;115;;0.04738;30414;19;8965;13;16858;7;6102;8;31045;4;304.61932650073;x;4758373571471112127;6350170257971812323;718947778659504851
2022-09-24 11:08:04.003;54;85608630849952734;219;993;2441;3081;1;0;0;0;48;52.4823949;31.2588250;145;116;;0.048066;30775;19;9255;13;16858;7;6102;8;31160;4;307.03513909224;x;4785958819285334153;8250127317140510798;719216670275557195
2022-09-24 11:08:07.003;57;85608630849952861;220;993;2441;3081;1;0;0;0;47;52.4820600;31.2592533;140;117;;0.047215;30775;19;9255;13;17033;7;6295;8;31160;4;304.36310395315;x;4814388509210016084;1215224242122725567;719543825636812367
2022-09-24 11:08:10.003;52;85608630849953027;221;993;2441;3081;1;0;0;0;45;52.4817500;31.2596783;145;116;;0.044918;31139;19;9556;13;17033;7;6295;8;31277;4;305.68081991215;x;4843662636949731875;3293917984517527857;719811953350769152
2022-09-24 11:08:13.003;57;85608631118388799;222;993;2442;3081;1;0;1;0;48;52.4814133;31.2601133;140;115;;0.047652;31139;19;9556;13;17219;7;6500;8;31400;4;302.75256222548;x;4873499710347508469;5418210643074685344;719860112229600316
2022-09-24 11:08:16.003;62;85608631118388799;222;993;2442;3081;0;0;0;0;52;52.4810633;31.2606200;137;114;;0.0519;31512;19;9859;13;17408;7;6500;8;31400;4;303.55783308931;x;4903618275902323653;7566991671850441237;720058556525651281
2022-09-24 11:08:19.003;62;85608631118389089;223;993;2442;3081;1;0;0;0;52;52.4807200;31.2611500;135;115;;0.052412;31881;19;9859;13;17408;7;6706;8;31527;4;303.55783308931;x;4933736841457335444;672544657456241291;720400624482598892
2022-09-24 11:08:22.003;64;85608631118389089;223;993;2442;3081;0;0;0;0;51;52.4803933;31.2616766;132;116;;0.050921;31881;19;10168;13;17597;7;6706;8;31527;4;303.30161054173;x;4963010969196953699;2760245594810817277;720668524575675208
2022-09-24 11:08:25.003;60;85608631118389794;226;993;2442;3081;3;0;0;0;48;52.4800833;31.2621650;132;119;;0.047786;251;20;10168;13;17597;7;6911;8;31651;4;301.1420204978;x;4992566576208412977;4839220820772330353;720863893488691572
2022-09-24 11:08:28.003;68;85608631118389794;226;993;2442;3081;0;0;0;0;52;52.4797850;31.2627550;128;122;;0.051944;251;20;10474;13;17784;7;7114;8;31651;4;304.10688140556;x;5021277736814576127;6855427083977432031;721168500316599825
2022-09-24 11:08:31.003;61;85608631118652209;227;994;2442;3081;1;1;0;0;50;52.4795216;31.2633616;126;126;;0.050467;617;20;10768;13;17784;7;7114;8;31772;4;304.36310395315;x;5049707418148995787;8821249304876424268;721174883723837801
2022-09-24 11:08:34.003;59;85608631118652594;228;994;2442;3081;1;0;0;0;47;52.4792866;31.2639416;119;129;;0.04719;617;20;10768;13;17964;7;7310;8;31889;4;306.2298682284;x;5078137103778448279;1792538657871371450;721547123305417885
2022-09-24 11:08:37.003;56;85613029165164401;231;994;2442;3082;3;0;0;1;48;52.4790833;31.2645533;117;133;;0.047206;982;20;11062;13;17964;7;7310;8;31889;4;304.10688140556;x;5105722351592473700;3733872530026667300;721800686228016923
2022-09-24 11:08:40.003;56;85613029165164401;231;994;2442;3082;0;0;0;0;46;52.4788716;31.2651400;115;134;;0.046196;982;20;11062;13;18141;7;7500;8;2;5;301.1420204978;x;5134152028631598387;5745293673580731790;722025930500084614
2022-09-24 11:08:43.003;57;85613029165164910;233;994;2442;3082;2;0;0;0;48;52.4786566;31.2657533;118;135;;0.047937;1352;20;11355;13;18321;7;7500;8;2;5;303.55783308931;x;5162018742832072193;7702671585048665588;722303588132655374
2022-09-24 11:08:46.003;58;85613029165165196;234;994;2442;3082;1;0;0;0;32;52.4784450;31.2663916;112;135;;0.049231;1718;20;11355;13;18321;7;7685;8;114;5;301.94729136164;x;5180596550867486347;109470134509113;722305614550098673
2022-09-24 11:08:49.003;58;85613029433602427;241;994;2443;3082;7;0;1;0;66;52.4782400;31.2670266;114;135;;0.048687;1718;20;11641;13;18497;7;7871;8;114;5;305.16837481698;x;5218033654800123805;2619235395448086213;722617193559102144
2022-09-24 11:08:52.003;57;85613029433603140;244;994;2443;3082;3;0;0;0;48;52.4780266;31.2676466;119;136;;0.048244;2084;20;11641;13;18497;7;7871;8;229;5;303.8140556369;x;5246744823996483689;4633752834562858806;722921242127377584
2022-09-24 11:08:55.003;59;85613029433865923;246;995;2443;3082;2;1;0;0;48;52.4778166;31.2682650;117;137;;0.047965;2084;20;11937;13;18678;7;8068;8;229;5;303.30161054173;x;5274048592538962227;6519073182057635744;723234303105508857
2022-09-24 11:08:58.003;58;85613029433866460;248;995;2443;3082;2;0;0;0;47;52.4776100;31.2688666;118;137;;0.046787;2446;20;12226;13;18678;7;8068;8;344;5;305.97364568082;x;5301352356786473468;8373712757090951177;723523552727803728
2022-09-24 11:09:01.003;54;85613029434391591;252;997;2443;3082;4;2;0;0;45;52.4774150;31.2694566;119;138;;0.045475;2446;20;12226;13;18849;7;8257;8;457;5;304.61932650073;x;5328937608896121540;1251833901384540280;723804884844229171
2022-09-24 11:09:04.007;54;85613029434391929;253;997;2443;3082;1;0;0;0;45;52.4772200;31.2700366;117;139;;0.044881;2802;20;12518;13;19023;7;8257;8;457;5;303.00878477306;x;5355959911052413834;3086207329634427110;723733675142560799
2022-09-24 11:09:07.007;55;85617427480904053;257;997;2443;3083;4;0;0;1;45;52.4770216;31.2706183;117;140;;0.045165;2802;20;12518;13;19023;7;8457;8;572;5;303.30161054173;x;5383263692480449616;4929587957139120470;723975716816504573
2022-09-24 11:09:10.007;55;85617427480904778;260;997;2443;3083;3;0;0;0;46;52.4768200;31.2712133;120;142;;0.046126;3155;20;12809;13;19193;7;8457;8;572;5;301.94729136164;x;5409160068959571220;6672763428509917630;724343164629042263
2022-09-24 11:09:13.007;53;85617427480906167;265;997;2443;3083;5;0;0;0;45;52.4766133;31.2717850;118;143;;0.04504;3506;20;12809;13;19193;7;8647;8;680;5;305.97364568082;x;5434774961871916504;8390043180548497955;724580844179045716
2022-09-24 11:09:16.007;54;85617427480906507;267;997;2443;3083;2;0;0;0;45;52.4764200;31.2723666;123;144;;0.044886;3506;20;13090;13;19355;7;8825;8;680;5;302.20351390922;x;5459826885553557147;1037636198656320132;724574569343758016
2022-09-24 11:09:19.007;54;85617427749343109;271;997;2444;3083;4;0;1;0;47;52.4762033;31.2729566;120;143;;0.046675;3854;20;13350;13;19355;7;8825;8;779;5;305.42459736457;x;5482626964272975707;2525232219374428889;724895497340062487
2022-09-24 11:09:22.007;51;85617427749343495;273;997;2444;3083;2;0;0;0;45;52.4759850;31.2735250;123;142;;0.045523;3854;20;13350;13;19502;7;8977;8;779;5;302.20351390922;x;5504864093039038490;3984399263149728558;725159851951481583
2022-09-24 11:09:25.007;58;85617427749344312;276;997;2444;3083;3;0;0;0;45;52.4757633;31.2740833;122;141;;0.045152;4195;20;13602;13;19502;7;8977;8;863;5;301.94729136164;x;5527945651030003932;5516186850916443010;725373433707708216
2022-09-24 11:09:28.007;0;85617427749344614;277;997;2444;3083;1;0;0;0;0;52.4757633;31.2740833;0;0;;0;4195;20;13602;13;19647;7;9127;8;948;5;303.8140556369;x;5551027200430903712;7054448350262600661;725666646321010933
2022-09-24 11:09:30.437;59;85617427749344614;277;997;2444;3083;0;0;0;0;0;52.4754066;31.2753166;120;139;;0.092495;4544;20;13855;13;19647;7;9127;8;948;5;303.30161054173;x;5570167997075952188;8320523431164912667;725644457454101750
2022-09-24 11:09:31.007;58;85617427749344614;277;997;2444;3083;0;0;0;0;0;52.4754066;31.2753166;121;139;;0;4544;20;13855;13;19795;7;9127;8;948;5;303.30161054173;x;5574953204827296355;8651256704894313519;725728570956479276
2022-09-24 11:09:34.007;57;85621825795857913;285;997;2444;3084;8;0;0;1;0;52.4750733;31.2759783;120;141;;0.058172;4893;20;13855;13;19795;7;9289;8;1045;5;302.49633967789;x;5601131064873521958;1385825585295467675;725978993896718842
2022-09-24 11:09:37.007;54;85621826064557276;292;998;2445;3084;7;1;1;0;193;52.4748583;31.2765066;120;142;;0.043045;4893;20;14139;13;19964;7;9289;8;1045;5;304.61932650073;x;5628716342753956840;3216258449771013395;726328122209475789
2022-09-24 11:09:40.007;52;85621826064558369;297;998;2445;3084;5;0;0;0;42;52.4746516;31.2770316;122;142;;0.042352;5239;20;14139;13;19964;7;9494;8;1170;5;304.61932650073;x;5657990509150540970;5146333597736707483;726563812500526601
2022-09-24 11:09:43.007;54;85621826064560124;303;998;2445;3084;6;0;0;0;32;52.4744066;31.2775933;122;142;;0.046806;5239;20;14454;13;20147;7;9730;8;1170;5;303.8140556369;x;5676849835113977131;6391016722143454705;726561037494470764
2022-09-24 11:09:46.007;53;85626224111335129;310;999;2445;3085;7;1;0;1;61;52.4741783;31.2781500;123;142;;0.045468;5585;20;14754;13;20147;7;9730;8;1300;5;301.69106881406;x;5712316627096311340;8739645319392274059;726841116998568864
2022-09-24 11:09:49.007;52;85626224111336228;315;999;2445;3085;5;0;0;0;43;52.4739583;31.2786750;121;142;;0.043173;5585;20;14754;13;20316;7;9926;8;1404;5;308.38945827233;x;5736242644378523370;1283655541775541996;727126603364857935
2022-09-24 11:09:52.007;52;85626224111337724;320;999;2445;3085;5;0;0;0;43;52.4737483;31.2792033;123;142;;0.04274;5925;20;15017;13;20316;7;9926;8;1404;5;300.33674963397;x;5757635326739355558;2655283837728925501;727347576364551684
2022-09-24 11:09:55.007;49;85626224111338048;322;999;2445;3085;2;0;0;0;41;52.4735500;31.2797216;122;142;;0.041468;5925;20;15017;13;20457;7;10071;8;1478;5;300.33674963397;x;5776494674178807903;3837760803303204734;727429997276236770
2022-09-24 11:09:58.007;51;85626224111338653;324;999;2445;3085;2;0;0;0;41;52.4733466;31.2802316;121;142;;0.041301;6257;20;15218;13;20553;7;10071;8;1478;5;300.33674963397;x;5786909540382873875;4471642657014818709;727666335214344636
2022-09-24 11:10:01.007;48;85626224379775200;328;999;2446;3085;4;0;1;0;40;52.4731466;31.2807133;128;142;;0.039496;6570;20;15218;13;20553;7;10135;8;1502;5;300.88579795022;x;5794509596688914879;4929602572972533667;727952234487553884
2022-09-24 11:10:04.007;45;85626224379776479;333;999;2446;3085;5;0;0;0;36;52.4729766;31.2811700;123;142;;0.036262;6570;20;15316;13;20601;7;10159;8;1502;5;301.94729136164;x;5801546690156567138;5321978806471698352;728215692484355157
2022-09-24 11:10:06.523;41;85626224648213962;341;999;2447;3085;8;0;1;0;37;52.4727766;31.2816000;138;141;;0.036655;6861;20;15316;13;20601;7;10159;8;1513;5;301.94729136164;x;5809146759348361960;5737717536052553668;728218293760503840
2022-09-24 11:10:07.007;42;85626224655030174;343;1;2448;3085;2;-998;1;0;0;52.4727766;31.2816000;138;141;;0;6861;20;15316;13;20601;7;10159;8;1513;5;308.9019033675;x;5811398627883686659;5862129553068337101;728227403640550988
2022-09-24 11:10:10.007;41;85626224657128444;347;9;2448;3085;4;8;0;0;34;52.4725250;31.2818966;148;140;;0.034452;6861;20;15431;13;20668;7;10251;8;1513;5;310.74198988196;x;5830258035456154535;6917098607596415018;728532205440277134
2022-09-24 11:10:10.554;45;85626224926614693;356;13;2449;3085;9;4;1;0;15;52.4723983;31.2819650;163;140;;0.014835;6861;20;15431;13;20668;7;10251;8;1578;5;308.38945827233;x;5834480284664404932;7158041398114920513;728465761004370105
2022-09-24 11:10:13.007;45;85626224928975183;361;22;2449;3085;5;9;0;0;25;52.4721800;31.2820000;170;138;;0.024396;7161;20;15708;13;20668;7;10251;8;1578;5;308.9019033675;x;5856154489248881751;8478723084062107834;728751522564823784
2022-09-24 11:10:16.007;46;85630622975487247;365;22;2449;3086;4;0;0;1;39;52.4718233;31.2820416;179;135;;0.039774;7161;20;15708;13;20824;7;10506;8;1718;5;312.22596964587;x;5884865735758650639;1264802306109483348;728759364948211600
2022-09-24 11:10:19.007;52;85635021021998834;366;22;2449;3087;1;0;0;1;43;52.4714450;31.2821166;173;134;;0.042383;7489;20;16044;13;21013;7;10506;8;1718;5;311.72006745363;x;5915547337170230733;3254831843158600181;729138039773013036
2022-09-24 11:10:22.007;48;85639419068511198;371;22;2449;3088;5;0;0;1;43;52.4710600;31.2821783;178;133;;0.043026;7489;20;16044;13;21013;7;10796;8;1881;5;312.22596964587;x;5947354859963752077;5348306784223636123;729433280984653377
2022-09-24 11:10:25.007;44;85643817115022620;373;22;2449;3089;2;0;0;1;40;52.4706983;31.2821366;187;131;;0.04033;7831;20;16396;13;21214;7;10796;8;1881;5;301.69106881406;x;5978317923466157904;7410112350139460401;729609082962015705
2022-09-24 11:10:28.007;51;85643817115023585;376;22;2449;3089;3;0;0;0;45;52.4702933;31.2821700;178;129;;0.045103;8179;20;16396;13;21214;7;11073;8;2033;5;300.88579795022;x;6007873564839190549;390127646456556471;729701141045129083
2022-09-24 11:10:31.007;57;85648215430237232;396;23;2450;3090;20;1;1;1;47;52.4698766;31.2821983;177;126;;0.046388;8179;20;16720;13;21403;7;11312;8;2033;5;293.08931185944;x;6038555119003771101;2474451068774853694;729972514261330103
2022-09-24 11:10:34.007;58;85648215430237550;397;23;2450;3090;1;0;0;0;48;52.4694416;31.2822166;177;125;;0.048399;8538;20;17044;13;21403;7;11312;8;2174;5;296.0541727672;x;6069518143849767337;4631113534337920193;730191884090089432
2022-09-24 11:10:37.007;58;85648215430239343;404;23;2450;3090;7;0;0;0;49;52.4690033;31.2822300;177;123;;0.048759;8538;20;17044;13;21600;7;11545;8;2174;5;294.18740849195;x;6099918201561752183;6784398222870850877;730456552705443257
2022-09-24 11:10:40.007;61;85652613476752562;412;23;2450;3091;8;0;0;1;50;52.4685550;31.2822550;173;123;;0.049891;8907;20;17351;13;21600;7;11545;8;2310;5;300.08052708638;x;6128347882896040773;8772175487658306985;730741488441445685
2022-09-24 11:10:43.007;57;85652613745189465;418;23;2451;3091;6;0;1;0;48;52.4681183;31.2823150;176;124;;0.048742;8907;20;17351;13;21784;7;11739;8;2424;5;298.17715959004;x;6156496084958585873;1725731891350547988;730810453760496336
2022-09-24 11:10:46.007;53;85652613745189639;419;23;2451;3091;1;0;0;0;48;52.4676950;31.2823500;180;127;;0.047142;9273;20;17646;13;21964;7;11739;8;2424;5;298.98243045388;x;6185207249859716319;3752071253717298819;731127769419308950
2022-09-24 11:10:49.007;60;85652613745191289;425;23;2451;3091;6;0;0;0;49;52.4672483;31.2823766;175;128;;0.049717;9640;20;17646;13;21964;7;11935;8;2543;5;298.46998535871;x;6214199885442393519;5790514018607705839;731368035427444988
2022-09-24 11:10:52.007;62;85652613745191579;426;23;2451;3091;1;0;0;0;54;52.4667666;31.2824316;174;130;;0.053707;9640;20;17943;13;22148;7;11935;8;2543;5;303.8140556369;x;6243474004591847039;7880185255029387103;731661299429242876
2022-09-24 11:10:55.007;61;85652614013627895;429;23;2452;3091;3;0;1;0;50;52.4663216;31.2824433;174;131;;0.049502;10013;20;17943;13;22148;7;12133;8;2664;5;305.68081991215;x;6273029603012847440;980671626629623757;731920349723101202
2022-09-24 11:10:58.007;60;85652614013628971;434;23;2452;3091;5;0;0;0;49;52.4658766;31.2824683;175;131;;0.049525;10013;20;18244;13;22335;7;12329;8;2664;5;306.77891654466;x;6302303722162235425;3073720554181832764;732172568797320547
2022-09-24 11:11:01.007;63;85652614013892138;438;24;2452;3091;4;1;0;0;50;52.4654300;31.2825150;172;132;;0.049774;10386;20;18542;13;22335;7;12329;8;2784;5;303.55783308931;x;6331859311993235698;5168739793686114473;732216423985455152
2022-09-24 11:11:04.007;63;85652614282328771;442;24;2453;3091;4;0;1;0;50;52.4649783;31.2825566;173;133;;0.05032;10386;20;18542;13;22521;7;12522;8;2899;5;308.38945827233;x;6360007505465452993;7160457669492683024;732446113432084504
2022-09-24 11:11:07.007;59;85652614282329408;445;24;2453;3091;3;0;0;0;47;52.4645583;31.2825766;176;135;;0.046735;10757;20;18828;13;22521;7;12522;8;2899;5;305.97364568082;x;6386748298283920014;29008535728632177;732811723076604829
2022-09-24 11:11:10.007;56;85652614282330108;447;24;2453;3091;2;0;0;0;47;52.4641333;31.2825916;179;137;;0.047282;10757;20;18828;13;22694;7;12695;8;3004;5;305.97364568082;x;6413770574669097821;1945572541213651411;733003468272175569
2022-09-24 11:11:13.007;52;85652614282331047;451;24;2453;3091;4;0;0;0;47;52.4637150;31.2825466;181;137;;0.046626;11125;20;19110;13;22868;7;12695;8;3004;5;301.39824304539;x;6441637284574473260;3916742722245374521;733377451324278114
2022-09-24 11:11:16.007;55;85652614282331172;452;24;2453;3091;1;0;0;0;48;52.4632833;31.2825450;180;138;;0.048016;11495;20;19110;13;22868;7;12874;8;3111;5;305.97364568082;x;6469222506617777405;5874120577878536856;733652510308332876
2022-09-24 11:11:19.007;59;85652614550768357;458;24;2454;3091;6;0;1;0;34;52.4628033;31.2826166;178;138;;0.053609;11495;20;19393;13;23044;7;13049;8;3111;5;307.03513909224;x;6492866975905492397;7581267063251284716;733569480126585786
2022-09-24 11:11:22.007;62;85657012597279718;459;24;2454;3092;1;0;0;1;55;52.4623316;31.2826766;173;138;;0.052623;11872;20;19393;13;23044;7;13049;8;3221;5;308.09663250366;x;6516792928759787102;299510171664266047;733930931856425619
2022-09-24 11:11:25.007;63;85657012597281029;465;24;2454;3092;6;0;0;0;69;52.4618683;31.2827750;172;139;;0.051961;11872;20;19680;13;23226;7;13225;8;3221;5;308.38945827233;x;6554792965464928121;3067254807371461570;734152488385143352
2022-09-24 11:11:28.007;61;85657012597281721;467;24;2454;3092;2;0;0;0;51;52.4614150;31.2829000;171;139;;0.051126;12252;20;19956;13;23226;7;13225;8;3331;5;308.9019033675;x;6581252257535832139;4956515641330906138;734415413692745419
2022-09-24 11:11:31.007;61;85657012865981012;474;25;2455;3092;7;1;1;0;34;52.4609800;31.2831300;167;140;;0.050832;12252;20;19956;13;23398;7;13385;8;3426;5;307.58418740849;x;6598704135598649560;6223435039788905556;734783203440855799
2022-09-24 11:11:34.007;56;85657013134681451;485;26;2456;3092;11;1;1;0;64;52.4605733;31.2832883;171;140;;0.04649;12630;20;20228;13;23568;7;13385;8;3426;5;309.19472913616;x;6634733804516159986;8816665078265820363;734982889267795137
2022-09-24 11:11:37.007;43;85657013134682568;489;26;2456;3092;4;0;0;0;18;52.4602999;31.2832500;184;139;;0.03052;12630;20;20228;13;23568;7;13545;8;3527;5;309.19472913616;x;6658096781646574246;1535189597230740759;735017682734574763
2022-09-24 11:11:40.007;50;85657013134944785;490;27;2456;3092;1;1;0;0;65;52.4598383;31.2832000;191;136;;0.051454;13011;20;20506;13;23751;7;13545;8;3527;5;309.70717423133;x;6692719006958564264;4145026573434041733;735266631893086707
2022-09-24 11:11:43.007;46;85657013403381208;493;27;2457;3092;3;0;1;0;26;52.4594733;31.2834000;181;135;;0.042801;13407;20;20506;13;23751;7;13712;8;3635;5;312.46205733558;x;6716926421904012383;5977710851175036370;735619961866375311
2022-09-24 11:11:46.007;45;85657013403381604;495;27;2457;3092;2;0;0;0;64;52.4590683;31.2836000;178;133;;0.047042;13407;20;20791;13;23936;7;13881;8;3635;5;312.46205733558;x;6750704217991427419;8444558569274095171;735867248696777090
2022-09-24 11:11:47.640;47;85657013403382618;499;27;2457;3092;4;0;0;0;97;52.4585600;31.2845583;163;125;;0.086108;13407;20;20791;13;23936;7;13881;8;3745;5;311.21416526138;x;6766185711086220749;574237230800975480;736116275961011476
2022-09-24 11:11:49.007;56;85657013403382618;499;27;2457;3092;0;0;0;0;16;52.4584233;31.2846250;165;124;;0.015862;13792;20;21080;13;23936;7;13881;8;3745;5;313.20404721754;x;6780259794936804913;1606969362736035497;736111324419873229
2022-09-24 11:11:52.007;58;85657013671818116;499;27;2458;3092;0;0;1;0;45;52.4580333;31.2847933;164;123;;0.044853;13792;20;21080;13;24124;7;14066;8;3745;5;314.18212478921;x;6810378334720702217;3826963461835011859;736416704612032507
2022-09-24 11:11:55.007;61;85657013671819428;504;27;2458;3092;5;0;0;0;50;52.4576000;31.2850016;161;122;;0.05022;14177;20;21378;13;24124;7;14066;8;3863;5;314.68802698145;x;6840215399528085470;5994321753174062974;736735712675457090
2022-09-24 11:11:58.007;61;85657013671820485;508;27;2458;3092;4;0;0;0;49;52.4571850;31.2852200;160;122;;0.048474;14177;20;21378;13;24315;7;14275;8;4006;5;312.6981450253;x;6875963589173852337;8565034141408049180;736967984310344820
2022-09-24 11:12:01.007;64;85661411718334427;519;27;2458;3093;11;0;0;1;51;52.4567500;31.2854733;157;124;;0.051339;14554;20;21736;13;24544;7;14275;8;4006;5;313.70994940978;x;6912274758838794625;2144872948104706247;736961288696327139
2022-09-24 11:12:04.007;63;85665809764846810;524;27;2458;3094;5;0;0;1;49;52.4563266;31.2856883;158;126;;0.049296;14921;20;21736;13;24544;7;14578;8;4188;5;311.21416526138;x;6947178527850183246;4577944132856723819;737267450779036146
2022-09-24 11:12:07.011;72;85670207811359303;530;27;2458;3095;6;0;0;1;62;52.4558150;31.2860150;157;129;;0.06106;14921;20;22101;13;24767;7;14578;8;4188;5;305.97364568082;x;6981800821884926746;7002852556169165328;737490307691539082
2022-09-24 11:12:10.011;65;85670207811360632;535;27;2458;3095;5;0;0;0;46;52.4554100;31.2861650;161;132;;0.04618;15286;20;22101;13;24767;7;14874;8;4365;5;304.9121522694;x;7016141632352828390;376651594013751986;737834134225641989
2022-09-24 11:12:13.011;65;85674605857872416;538;27;2458;3096;3;0;0;1;48;52.4550083;31.2864350;158;135;;0.048282;15286;20;22461;13;24984;7;15162;8;4365;5;305.42459736457;x;7049919488572538031;2689814430096964437;738122673702394577
2022-09-24 11:12:16.011;64;85674605857872766;539;27;2458;3096;1;0;0;0;51;52.4545783;31.2866600;159;139;;0.0502;15644;20;22812;13;24984;7;15162;8;4536;5;301.69106881406;x;7082008469161655670;4882505890248211438;738114144693468627
2022-09-24 11:12:19.011;62;85679003904385603;546;27;2458;3097;7;0;0;1;48;52.4541683;31.2868500;160;143;;0.047386;15644;20;22812;13;25191;7;15435;8;4691;5;298.46998535871;x;7114097428275347007;7072945477571132544;738402442847326514
2022-09-24 11:12:22.011;62;85679003904386206;548;27;2458;3097;2;0;0;0;47;52.4537666;31.2870600;160;147;;0.046892;16005;20;23143;13;25191;7;15435;8;4691;5;298.17715959004;x;7144216002420621069;188631605288320250;738685311220921294
2022-09-24 11:12:25.011;62;85683401950898204;552;27;2458;3098;4;0;0;1;48;52.4533450;31.2872533;162;150;;0.048689;16005;20;23143;13;25388;7;15657;8;4819;5;297.66471449488;x;7174334550794846178;2370908087572970855;738974568138358698
2022-09-24 11:12:28.011;64;85683401950899325;556;27;2458;3098;4;0;0;0;49;52.4529349;31.2875016;154;154;;0.04862;16383;20;23448;13;25582;7;15657;8;4819;5;298.7262079063;x;7205860491232624826;4702647821145947609;739229951101261014
2022-09-24 11:12:31.011;62;85683402219336023;561;27;2459;3098;5;0;1;0;49;52.4525166;31.2877033;160;154;;0.048493;16764;20;23448;13;25582;7;15657;8;4944;5;300.59297218155;x;7236260518878462353;6946567327625264710;739485990893675169
2022-09-24 11:12:34.011;59;85683402487774150;571;27;2460;3098;10;0;1;0;49;52.4521016;31.2879233;159;153;;0.048508;16764;20;23751;13;25775;7;16061;8;4944;5;301.39824304539;x;7267786480791929445;212561088611106496;739552485643782729
2022-09-24 11:12:37.011;62;85683402487775552;577;27;2460;3098;6;0;0;0;50;52.4516716;31.2881583;160;153;;0.05041;17144;20;23751;13;25775;7;16061;8;5080;5;301.94729136164;x;7302690215442072378;2739644765260169043;739802572361065574
2022-09-24 11:12:40.011;61;85683402487776545;581;27;2460;3098;4;0;0;0;51;52.4512349;31.2883800;160;153;;0.050844;17144;20;24090;13;25997;7;16336;8;5080;5;306.2298682284;x;7339282851493200909;5387199882265968631;740070432479012405
2022-09-24 11:12:43.011;61;85687800534288258;583;27;2460;3099;2;0;0;1;50;52.4508116;31.2886400;159;152;;0.050273;17522;20;24466;13;25997;7;16336;8;5258;5;307.29136163982;x;7377564380355511520;8135523212733595823;740281806054823828
